state_code,states,locations,year,total,latitude,longitude
CH,Chandigarh,Passenger Vehicles,2019,0,19.25023195,73.16017493
CH,Chandigarh,Private Vehicles,2019,0,19.25023195,73.16017493
CH,Chandigarh,Goods carriers vehicles,2019,0,19.25023195,73.16017493
CH,Chandigarh,Others ,2019,2,19.25023195,73.16017493
CG,Chhattisgarh,School Buildings,2015,0,19.25023195,73.16017493
CG,Chhattisgarh,Commercial Buildings,2015,0,19.25023195,73.16017493
CG,Chhattisgarh,Residential Buildings,2015,168,19.25023195,73.16017493
CG,Chhattisgarh,Government Buildings ,2015,0,19.25023195,73.16017493
CG,Chhattisgarh,Mines,2015,2,19.25023195,73.16017493
CG,Chhattisgarh,Factory Manufacturing,2015,1,19.25023195,73.16017493
CG,Chhattisgarh,Other Factories ,2015,24,19.25023195,73.16017493
CG,Chhattisgarh,Train,2015,43,19.25023195,73.16017493
CG,Chhattisgarh,Automobile Vehicles,2015,79,19.25023195,73.16017493
CG,Chhattisgarh,Passenger Vehicles,2015,0,24.79997072,93.95001705
CG,Chhattisgarh,Private Vehicles,2015,0,24.79997072,93.95001705
CG,Chhattisgarh,Goods carriers vehicles,2015,79,24.79997072,93.95001705
CG,Chhattisgarh,Others ,2015,822,24.79997072,93.95001705
CG,Chhattisgarh,School Buildings,2016,0,24.79997072,93.95001705
CG,Chhattisgarh,Commercial Buildings,2016,0,24.79997072,93.95001705
CG,Chhattisgarh,Residential Buildings,2016,285,24.79997072,93.95001705
CG,Chhattisgarh,Government Buildings ,2016,0,24.79997072,93.95001705
CG,Chhattisgarh,Mines,2016,0,24.79997072,93.95001705
CG,Chhattisgarh,Factory Manufacturing,2016,3,24.79997072,93.95001705
CG,Chhattisgarh,Other Factories ,2016,8,24.79997072,93.95001705
CG,Chhattisgarh,Train,2016,0,24.79997072,93.95001705
CG,Chhattisgarh,Automobile Vehicles,2016,2,24.79997072,93.95001705
CG,Chhattisgarh,Passenger Vehicles,2016,1,24.79997072,93.95001705
CG,Chhattisgarh,Private Vehicles,2016,1,24.79997072,93.95001705
CG,Chhattisgarh,Goods carriers vehicles,2016,0,24.79997072,93.95001705
CG,Chhattisgarh,Others ,2016,705,24.79997072,93.95001705
CG,Chhattisgarh,School Buildings,2017,0,24.79997072,93.95001705
CG,Chhattisgarh,Commercial Buildings,2017,5,24.79997072,93.95001705
CG,Chhattisgarh,Residential Buildings,2017,97,24.79997072,93.95001705
CG,Chhattisgarh,Government Buildings ,2017,0,24.79997072,93.95001705
CG,Chhattisgarh,Mines,2017,0,25.57049217,91.8800142
CG,Chhattisgarh,Factory Manufacturing,2017,0,25.57049217,91.8800142
CG,Chhattisgarh,Other Factories ,2017,0,25.57049217,91.8800142
CG,Chhattisgarh,Train,2017,0,25.57049217,91.8800142
CG,Chhattisgarh,Automobile Vehicles,2017,0,25.57049217,91.8800142
CG,Chhattisgarh,Passenger Vehicles,2017,0,25.57049217,91.8800142
CG,Chhattisgarh,Private Vehicles,2017,0,25.57049217,91.8800142
CG,Chhattisgarh,Goods carriers vehicles,2017,0,25.57049217,91.8800142
CG,Chhattisgarh,Others ,2017,643,25.57049217,91.8800142
CG,Chhattisgarh,School Buildings,2018,0,25.57049217,91.8800142
CG,Chhattisgarh,Commercial Buildings,2018,0,25.57049217,91.8800142
CG,Chhattisgarh,Residential Buildings,2018,170,25.57049217,91.8800142
CG,Chhattisgarh,Government Buildings ,2018,0,25.57049217,91.8800142
CG,Chhattisgarh,Mines,2018,0,25.57049217,91.8800142
CG,Chhattisgarh,Factory Manufacturing,2018,0,25.57049217,91.8800142
CG,Chhattisgarh,Other Factories ,2018,15,25.57049217,91.8800142
CG,Chhattisgarh,Train,2018,0,25.57049217,91.8800142
CG,Chhattisgarh,Automobile Vehicles,2018,99,25.57049217,91.8800142
CG,Chhattisgarh,Passenger Vehicles,2018,0,25.57049217,91.8800142
CG,Chhattisgarh,Private Vehicles,2018,0,25.57049217,91.8800142
CG,Chhattisgarh,Goods carriers vehicles,2018,99,25.57049217,91.8800142
CG,Chhattisgarh,Others ,2018,692,23.71039899,92.72001461
CG,Chhattisgarh,School Buildings,2019,0,23.71039899,92.72001461
CG,Chhattisgarh,Commercial Buildings,2019,0,23.71039899,92.72001461
CG,Chhattisgarh,Residential Buildings,2019,154,23.71039899,92.72001461
CG,Chhattisgarh,Government Buildings ,2019,0,23.71039899,92.72001461
CG,Chhattisgarh,Mines,2019,0,23.71039899,92.72001461
CG,Chhattisgarh,Factory Manufacturing,2019,0,23.71039899,92.72001461
CG,Chhattisgarh,Other Factories ,2019,58,23.71039899,92.72001461
CG,Chhattisgarh,Train,2019,0,23.71039899,92.72001461
CG,Chhattisgarh,Automobile Vehicles,2019,27,23.71039899,92.72001461
CG,Chhattisgarh,Passenger Vehicles,2019,0,23.71039899,92.72001461
CG,Chhattisgarh,Private Vehicles,2019,17,23.71039899,92.72001461
CG,Chhattisgarh,Goods carriers vehicles,2019,10,23.71039899,92.72001461
CG,Chhattisgarh,Others ,2019,535,23.71039899,92.72001461
DL,NCT of Delhi,School Buildings,2015,0,23.71039899,92.72001461
DL,NCT of Delhi,Commercial Buildings,2015,5,23.71039899,92.72001461
DL,NCT of Delhi,Residential Buildings,2015,35,23.71039899,92.72001461
DL,NCT of Delhi,Government Buildings ,2015,1,23.71039899,92.72001461
DL,NCT of Delhi,Mines,2015,0,23.71039899,92.72001461
DL,NCT of Delhi,Factory Manufacturing,2015,1,23.71039899,92.72001461
DL,NCT of Delhi,Other Factories ,2015,1,23.71039899,92.72001461
DL,NCT of Delhi,Train,2015,0,25.6669979,94.11657019
DL,NCT of Delhi,Automobile Vehicles,2015,13,25.6669979,94.11657019
DL,NCT of Delhi,Passenger Vehicles,2015,0,25.6669979,94.11657019
DL,NCT of Delhi,Private Vehicles,2015,10,25.6669979,94.11657019
DL,NCT of Delhi,Goods carriers vehicles,2015,3,25.6669979,94.11657019
DL,NCT of Delhi,Others ,2015,58,25.6669979,94.11657019
DL,NCT of Delhi,School Buildings,2016,0,25.6669979,94.11657019
DL,NCT of Delhi,Commercial Buildings,2016,7,25.6669979,94.11657019
DL,NCT of Delhi,Residential Buildings,2016,36,25.6669979,94.11657019
DL,NCT of Delhi,Government Buildings ,2016,0,25.6669979,94.11657019
DL,NCT of Delhi,Mines,2016,0,25.6669979,94.11657019
DL,NCT of Delhi,Factory Manufacturing,2016,1,25.6669979,94.11657019
DL,NCT of Delhi,Other Factories ,2016,6,25.6669979,94.11657019
DL,NCT of Delhi,Train,2016,0,25.6669979,94.11657019
DL,NCT of Delhi,Automobile Vehicles,2016,2,25.6669979,94.11657019
DL,NCT of Delhi,Passenger Vehicles,2016,0,25.6669979,94.11657019
DL,NCT of Delhi,Private Vehicles,2016,0,25.6669979,94.11657019
DL,NCT of Delhi,Goods carriers vehicles,2016,2,25.6669979,94.11657019
DL,NCT of Delhi,Others ,2016,36,25.6669979,94.11657019
DL,NCT of Delhi,School Buildings,2017,0,25.6669979,94.11657019
DL,NCT of Delhi,Commercial Buildings,2017,0,25.6669979,94.11657019
DL,NCT of Delhi,Residential Buildings,2017,31,19.82042971,85.90001746
DL,NCT of Delhi,Government Buildings ,2017,0,19.82042971,85.90001746
DL,NCT of Delhi,Mines,2017,0,19.82042971,85.90001746
DL,NCT of Delhi,Factory Manufacturing,2017,0,19.82042971,85.90001746
DL,NCT of Delhi,Other Factories ,2017,13,19.82042971,85.90001746
DL,NCT of Delhi,Train,2017,0,19.82042971,85.90001746
DL,NCT of Delhi,Automobile Vehicles,2017,0,19.82042971,85.90001746
DL,NCT of Delhi,Passenger Vehicles,2017,0,19.82042971,85.90001746
DL,NCT of Delhi,Private Vehicles,2017,0,19.82042971,85.90001746
DL,NCT of Delhi,Goods carriers vehicles,2017,0,19.82042971,85.90001746
DL,NCT of Delhi,Others ,2017,20,19.82042971,85.90001746
DL,NCT of Delhi,School Buildings,2018,0,19.82042971,85.90001746
DL,NCT of Delhi,Commercial Buildings,2018,4,19.82042971,85.90001746
DL,NCT of Delhi,Residential Buildings,2018,64,19.82042971,85.90001746
DL,NCT of Delhi,Government Buildings ,2018,2,19.82042971,85.90001746
DL,NCT of Delhi,Mines,2018,0,19.82042971,85.90001746
DL,NCT of Delhi,Factory Manufacturing,2018,17,19.82042971,85.90001746
DL,NCT of Delhi,Other Factories ,2018,14,19.82042971,85.90001746
DL,NCT of Delhi,Train,2018,0,19.82042971,85.90001746
DL,NCT of Delhi,Automobile Vehicles,2018,4,19.82042971,85.90001746
DL,NCT of Delhi,Passenger Vehicles,2018,3,19.82042971,85.90001746
DL,NCT of Delhi,Private Vehicles,2018,0,11.93499371,79.83000037
DL,NCT of Delhi,Goods carriers vehicles,2018,0,11.93499371,79.83000037
DL,NCT of Delhi,Others ,2018,40,11.93499371,79.83000037
DL,NCT of Delhi,School Buildings,2019,1,11.93499371,79.83000037
DL,NCT of Delhi,Commercial Buildings,2019,22,11.93499371,79.83000037
DL,NCT of Delhi,Residential Buildings,2019,95,11.93499371,79.83000037
DL,NCT of Delhi,Government Buildings ,2019,2,11.93499371,79.83000037
DL,NCT of Delhi,Mines,2019,0,11.93499371,79.83000037
DL,NCT of Delhi,Factory Manufacturing,2019,2,11.93499371,79.83000037
DL,NCT of Delhi,Other Factories ,2019,8,11.93499371,79.83000037
DL,NCT of Delhi,Train,2019,0,11.93499371,79.83000037
DL,NCT of Delhi,Automobile Vehicles,2019,6,11.93499371,79.83000037
DL,NCT of Delhi,Passenger Vehicles,2019,0,11.93499371,79.83000037
DL,NCT of Delhi,Private Vehicles,2019,6,11.93499371,79.83000037
DL,NCT of Delhi,Goods carriers vehicles,2019,0,11.93499371,79.83000037
DL,NCT of Delhi,Others ,2019,14,11.93499371,79.83000037
GA,Goa,School Buildings,2015,0,11.93499371,79.83000037
GA,Goa,Commercial Buildings,2015,0,11.93499371,79.83000037
GA,Goa,Residential Buildings,2015,19,11.93499371,79.83000037
GA,Goa,Government Buildings ,2015,0,11.93499371,79.83000037
GA,Goa,Mines,2015,0,11.93499371,79.83000037
GA,Goa,Factory Manufacturing,2015,0,31.51997398,75.98000281
GA,Goa,Other Factories ,2015,0,31.51997398,75.98000281
GA,Goa,Train,2015,0,31.51997398,75.98000281
GA,Goa,Automobile Vehicles,2015,0,31.51997398,75.98000281
GA,Goa,Passenger Vehicles,2015,0,31.51997398,75.98000281
GA,Goa,Private Vehicles,2015,0,31.51997398,75.98000281
GA,Goa,Goods carriers vehicles,2015,0,31.51997398,75.98000281
GA,Goa,Others ,2015,10,31.51997398,75.98000281
GA,Goa,School Buildings,2016,0,31.51997398,75.98000281
GA,Goa,Commercial Buildings,2016,0,31.51997398,75.98000281
GA,Goa,Residential Buildings,2016,19,31.51997398,75.98000281
GA,Goa,Government Buildings ,2016,0,31.51997398,75.98000281
GA,Goa,Mines,2016,0,31.51997398,75.98000281
GA,Goa,Factory Manufacturing,2016,0,31.51997398,75.98000281
GA,Goa,Other Factories ,2016,0,31.51997398,75.98000281
GA,Goa,Train,2016,0,31.51997398,75.98000281
GA,Goa,Automobile Vehicles,2016,0,31.51997398,75.98000281
GA,Goa,Passenger Vehicles,2016,0,31.51997398,75.98000281
GA,Goa,Private Vehicles,2016,0,31.51997398,75.98000281
GA,Goa,Goods carriers vehicles,2016,0,31.51997398,75.98000281
GA,Goa,Others ,2016,4,31.51997398,75.98000281
GA,Goa,School Buildings,2017,0,26.44999921,74.63998124
GA,Goa,Commercial Buildings,2017,0,26.44999921,74.63998124
GA,Goa,Residential Buildings,2017,16,26.44999921,74.63998124
GA,Goa,Government Buildings ,2017,0,26.44999921,74.63998124
GA,Goa,Mines,2017,0,26.44999921,74.63998124
GA,Goa,Factory Manufacturing,2017,0,26.44999921,74.63998124
GA,Goa,Other Factories ,2017,0,26.44999921,74.63998124
GA,Goa,Train,2017,0,26.44999921,74.63998124
GA,Goa,Automobile Vehicles,2017,0,26.44999921,74.63998124
GA,Goa,Passenger Vehicles,2017,0,26.44999921,74.63998124
GA,Goa,Private Vehicles,2017,0,26.44999921,74.63998124
GA,Goa,Goods carriers vehicles,2017,0,26.44999921,74.63998124
GA,Goa,Others ,2017,5,26.44999921,74.63998124
GA,Goa,School Buildings,2018,0,26.44999921,74.63998124
GA,Goa,Commercial Buildings,2018,0,26.44999921,74.63998124
GA,Goa,Residential Buildings,2018,16,26.44999921,74.63998124
GA,Goa,Government Buildings ,2018,0,26.44999921,74.63998124
GA,Goa,Mines,2018,0,26.44999921,74.63998124
GA,Goa,Factory Manufacturing,2018,0,26.44999921,74.63998124
GA,Goa,Other Factories ,2018,0,26.44999921,74.63998124
GA,Goa,Train,2018,0,26.44999921,74.63998124
GA,Goa,Automobile Vehicles,2018,0,27.3333303,88.6166475
GA,Goa,Passenger Vehicles,2018,0,27.3333303,88.6166475
GA,Goa,Private Vehicles,2018,0,27.3333303,88.6166475
GA,Goa,Goods carriers vehicles,2018,0,27.3333303,88.6166475
GA,Goa,Others ,2018,4,27.3333303,88.6166475
GA,Goa,School Buildings,2019,0,27.3333303,88.6166475
GA,Goa,Commercial Buildings,2019,1,27.3333303,88.6166475
GA,Goa,Residential Buildings,2019,12,27.3333303,88.6166475
GA,Goa,Government Buildings ,2019,0,27.3333303,88.6166475
GA,Goa,Mines,2019,0,27.3333303,88.6166475
GA,Goa,Factory Manufacturing,2019,0,27.3333303,88.6166475
GA,Goa,Other Factories ,2019,0,27.3333303,88.6166475
GA,Goa,Train,2019,0,27.3333303,88.6166475
GA,Goa,Automobile Vehicles,2019,0,27.3333303,88.6166475
GA,Goa,Passenger Vehicles,2019,0,27.3333303,88.6166475
GA,Goa,Private Vehicles,2019,0,27.3333303,88.6166475
GA,Goa,Goods carriers vehicles,2019,0,27.3333303,88.6166475
GA,Goa,Others ,2019,0,27.3333303,88.6166475
GJ,Gujarat,School Buildings,2015,0,27.3333303,88.6166475
GJ,Gujarat,Commercial Buildings,2015,74,27.3333303,88.6166475
GJ,Gujarat,Residential Buildings,2015,1475,27.3333303,88.6166475
GJ,Gujarat,Government Buildings ,2015,1,12.92038576,79.15004187
GJ,Gujarat,Mines,2015,0,12.92038576,79.15004187
GJ,Gujarat,Factory Manufacturing,2015,0,12.92038576,79.15004187
GJ,Gujarat,Other Factories ,2015,19,12.92038576,79.15004187
GJ,Gujarat,Train,2015,0,12.92038576,79.15004187
GJ,Gujarat,Automobile Vehicles,2015,121,12.92038576,79.15004187
GJ,Gujarat,Passenger Vehicles,2015,46,12.92038576,79.15004187
GJ,Gujarat,Private Vehicles,2015,62,12.92038576,79.15004187
GJ,Gujarat,Goods carriers vehicles,2015,13,12.92038576,79.15004187
GJ,Gujarat,Others ,2015,320,12.92038576,79.15004187
GJ,Gujarat,School Buildings,2016,3,12.92038576,79.15004187
GJ,Gujarat,Commercial Buildings,2016,60,12.92038576,79.15004187
GJ,Gujarat,Residential Buildings,2016,992,12.92038576,79.15004187
GJ,Gujarat,Government Buildings ,2016,17,12.92038576,79.15004187
GJ,Gujarat,Mines,2016,7,12.92038576,79.15004187
GJ,Gujarat,Factory Manufacturing,2016,10,12.92038576,79.15004187
GJ,Gujarat,Other Factories ,2016,20,12.92038576,79.15004187
GJ,Gujarat,Train,2016,0,12.92038576,79.15004187
GJ,Gujarat,Automobile Vehicles,2016,76,12.92038576,79.15004187
GJ,Gujarat,Passenger Vehicles,2016,58,12.92038576,79.15004187
GJ,Gujarat,Private Vehicles,2016,13,12.92038576,79.15004187
GJ,Gujarat,Goods carriers vehicles,2016,5,23.83540428,91.27999914
GJ,Gujarat,Others ,2016,648,23.83540428,91.27999914
GJ,Gujarat,School Buildings,2017,0,23.83540428,91.27999914
GJ,Gujarat,Commercial Buildings,2017,9,23.83540428,91.27999914
GJ,Gujarat,Residential Buildings,2017,1087,23.83540428,91.27999914
GJ,Gujarat,Government Buildings ,2017,0,23.83540428,91.27999914
GJ,Gujarat,Mines,2017,0,23.83540428,91.27999914
GJ,Gujarat,Factory Manufacturing,2017,1,23.83540428,91.27999914
GJ,Gujarat,Other Factories ,2017,41,23.83540428,91.27999914
GJ,Gujarat,Train,2017,0,23.83540428,91.27999914
GJ,Gujarat,Automobile Vehicles,2017,2,23.83540428,91.27999914
GJ,Gujarat,Passenger Vehicles,2017,0,23.83540428,91.27999914
GJ,Gujarat,Private Vehicles,2017,1,23.83540428,91.27999914
GJ,Gujarat,Goods carriers vehicles,2017,1,23.83540428,91.27999914
GJ,Gujarat,Others ,2017,174,23.83540428,91.27999914
GJ,Gujarat,School Buildings,2018,0,23.83540428,91.27999914
GJ,Gujarat,Commercial Buildings,2018,3,23.83540428,91.27999914
GJ,Gujarat,Residential Buildings,2018,967,23.83540428,91.27999914
GJ,Gujarat,Government Buildings ,2018,0,23.83540428,91.27999914
GJ,Gujarat,Mines,2018,0,23.83540428,91.27999914
GJ,Gujarat,Factory Manufacturing,2018,2,23.83540428,91.27999914
GJ,Gujarat,Other Factories ,2018,14,27.59998069,78.05000565
GJ,Gujarat,Train,2018,0,27.59998069,78.05000565
GJ,Gujarat,Automobile Vehicles,2018,41,27.59998069,78.05000565
GJ,Gujarat,Passenger Vehicles,2018,39,27.59998069,78.05000565
GJ,Gujarat,Private Vehicles,2018,0,27.59998069,78.05000565
GJ,Gujarat,Goods carriers vehicles,2018,0,27.59998069,78.05000565
GJ,Gujarat,Others ,2018,167,27.59998069,78.05000565
GJ,Gujarat,School Buildings,2019,0,27.59998069,78.05000565
GJ,Gujarat,Commercial Buildings,2019,23,27.59998069,78.05000565
GJ,Gujarat,Residential Buildings,2019,686,27.59998069,78.05000565
GJ,Gujarat,Government Buildings ,2019,1,27.59998069,78.05000565
GJ,Gujarat,Mines,2019,0,27.59998069,78.05000565
GJ,Gujarat,Factory Manufacturing,2019,0,27.59998069,78.05000565
GJ,Gujarat,Other Factories ,2019,7,27.59998069,78.05000565
GJ,Gujarat,Train,2019,0,27.59998069,78.05000565
GJ,Gujarat,Automobile Vehicles,2019,3,27.59998069,78.05000565
GJ,Gujarat,Passenger Vehicles,2019,0,27.59998069,78.05000565
GJ,Gujarat,Private Vehicles,2019,2,27.59998069,78.05000565
GJ,Gujarat,Goods carriers vehicles,2019,1,27.59998069,78.05000565
GJ,Gujarat,Others ,2019,43,27.59998069,78.05000565
HR,Haryana,School Buildings,2015,0,27.59998069,78.05000565
HR,Haryana,Commercial Buildings,2015,0,30.32040895,78.05000565
HR,Haryana,Residential Buildings,2015,42,30.32040895,78.05000565
HR,Haryana,Government Buildings ,2015,0,30.32040895,78.05000565
HR,Haryana,Mines,2015,0,30.32040895,78.05000565
HR,Haryana,Factory Manufacturing,2015,0,30.32040895,78.05000565
HR,Haryana,Other Factories ,2015,2,30.32040895,78.05000565
HR,Haryana,Train,2015,0,30.32040895,78.05000565
HR,Haryana,Automobile Vehicles,2015,75,30.32040895,78.05000565
HR,Haryana,Passenger Vehicles,2015,0,30.32040895,78.05000565
HR,Haryana,Private Vehicles,2015,32,30.32040895,78.05000565
HR,Haryana,Goods carriers vehicles,2015,43,30.32040895,78.05000565
HR,Haryana,Others ,2015,217,30.32040895,78.05000565
HR,Haryana,School Buildings,2016,0,30.32040895,78.05000565
HR,Haryana,Commercial Buildings,2016,0,30.32040895,78.05000565
HR,Haryana,Residential Buildings,2016,21,30.32040895,78.05000565
HR,Haryana,Government Buildings ,2016,0,30.32040895,78.05000565
HR,Haryana,Mines,2016,0,30.32040895,78.05000565
HR,Haryana,Factory Manufacturing,2016,0,30.32040895,78.05000565
HR,Haryana,Other Factories ,2016,10,30.32040895,78.05000565
HR,Haryana,Train,2016,0,30.32040895,78.05000565
HR,Haryana,Automobile Vehicles,2016,45,30.32040895,78.05000565
HR,Haryana,Passenger Vehicles,2016,0,22.58039044,88.32994665
HR,Haryana,Private Vehicles,2016,1,22.58039044,88.32994665
HR,Haryana,Goods carriers vehicles,2016,44,22.58039044,88.32994665
HR,Haryana,Others ,2016,174,22.58039044,88.32994665
HR,Haryana,School Buildings,2017,0,22.58039044,88.32994665
HR,Haryana,Commercial Buildings,2017,2,22.58039044,88.32994665
HR,Haryana,Residential Buildings,2017,23,22.58039044,88.32994665
HR,Haryana,Government Buildings ,2017,0,22.58039044,88.32994665
HR,Haryana,Mines,2017,0,22.58039044,88.32994665
HR,Haryana,Factory Manufacturing,2017,0,22.58039044,88.32994665
HR,Haryana,Other Factories ,2017,2,22.58039044,88.32994665
HR,Haryana,Train,2017,1,22.58039044,88.32994665
HR,Haryana,Automobile Vehicles,2017,9,22.58039044,88.32994665
HR,Haryana,Passenger Vehicles,2017,3,22.58039044,88.32994665
HR,Haryana,Private Vehicles,2017,6,22.58039044,88.32994665
HR,Haryana,Goods carriers vehicles,2017,0,22.58039044,88.32994665
HR,Haryana,Others ,2017,96,22.58039044,88.32994665
HR,Haryana,School Buildings,2018,0,22.58039044,88.32994665
HR,Haryana,Commercial Buildings,2018,0,22.58039044,88.32994665
HR,Haryana,Residential Buildings,2018,29,22.58039044,88.32994665
HR,Haryana,Government Buildings ,2018,0,22.58039044,88.32994665
HR,Haryana,Mines,2018,0,11.66702557,92.73598262
HR,Haryana,Factory Manufacturing,2018,0,11.66702557,92.73598262
HR,Haryana,Other Factories ,2018,0,11.66702557,92.73598262
HR,Haryana,Train,2018,0,11.66702557,92.73598262
HR,Haryana,Automobile Vehicles,2018,21,11.66702557,92.73598262
HR,Haryana,Passenger Vehicles,2018,2,11.66702557,92.73598262
HR,Haryana,Private Vehicles,2018,0,11.66702557,92.73598262
HR,Haryana,Goods carriers vehicles,2018,0,11.66702557,92.73598262
HR,Haryana,Others ,2018,74,11.66702557,92.73598262
HR,Haryana,School Buildings,2019,0,11.66702557,92.73598262
HR,Haryana,Commercial Buildings,2019,0,11.66702557,92.73598262
HR,Haryana,Residential Buildings,2019,25,11.66702557,92.73598262
HR,Haryana,Government Buildings ,2019,0,11.66702557,92.73598262
HR,Haryana,Mines,2019,0,11.66702557,92.73598262
HR,Haryana,Factory Manufacturing,2019,0,11.66702557,92.73598262
HR,Haryana,Other Factories ,2019,0,11.66702557,92.73598262
HR,Haryana,Train,2019,0,11.66702557,92.73598262
HR,Haryana,Automobile Vehicles,2019,1,11.66702557,92.73598262
HR,Haryana,Passenger Vehicles,2019,0,11.66702557,92.73598262
HR,Haryana,Private Vehicles,2019,1,11.66702557,92.73598262
HR,Haryana,Goods carriers vehicles,2019,0,14.7504291,78.57002559
HR,Haryana,Others ,2019,74,14.7504291,78.57002559
HP,Himachal Pradesh,School Buildings,2015,0,14.7504291,78.57002559
HP,Himachal Pradesh,Commercial Buildings,2015,3,14.7504291,78.57002559
HP,Himachal Pradesh,Residential Buildings,2015,12,14.7504291,78.57002559
HP,Himachal Pradesh,Government Buildings ,2015,0,14.7504291,78.57002559
HP,Himachal Pradesh,Mines,2015,0,14.7504291,78.57002559
HP,Himachal Pradesh,Factory Manufacturing,2015,0,14.7504291,78.57002559
HP,Himachal Pradesh,Other Factories ,2015,0,14.7504291,78.57002559
HP,Himachal Pradesh,Train,2015,1,14.7504291,78.57002559
HP,Himachal Pradesh,Automobile Vehicles,2015,0,14.7504291,78.57002559
HP,Himachal Pradesh,Passenger Vehicles,2015,0,14.7504291,78.57002559
HP,Himachal Pradesh,Private Vehicles,2015,0,14.7504291,78.57002559
HP,Himachal Pradesh,Goods carriers vehicles,2015,0,14.7504291,78.57002559
HP,Himachal Pradesh,Others ,2015,50,14.7504291,78.57002559
HP,Himachal Pradesh,School Buildings,2016,0,14.7504291,78.57002559
HP,Himachal Pradesh,Commercial Buildings,2016,1,14.7504291,78.57002559
HP,Himachal Pradesh,Residential Buildings,2016,14,14.7504291,78.57002559
HP,Himachal Pradesh,Government Buildings ,2016,0,14.7504291,78.57002559
HP,Himachal Pradesh,Mines,2016,0,14.7504291,78.57002559
HP,Himachal Pradesh,Factory Manufacturing,2016,0,14.7504291,78.57002559
HP,Himachal Pradesh,Other Factories ,2016,0,14.7504291,78.57002559
HP,Himachal Pradesh,Train,2016,0,27.10039878,93.61660071
HP,Himachal Pradesh,Automobile Vehicles,2016,0,27.10039878,93.61660071
HP,Himachal Pradesh,Passenger Vehicles,2016,0,27.10039878,93.61660071
HP,Himachal Pradesh,Private Vehicles,2016,0,27.10039878,93.61660071
HP,Himachal Pradesh,Goods carriers vehicles,2016,0,27.10039878,93.61660071
HP,Himachal Pradesh,Others ,2016,63,27.10039878,93.61660071
HP,Himachal Pradesh,School Buildings,2017,0,27.10039878,93.61660071
HP,Himachal Pradesh,Commercial Buildings,2017,3,27.10039878,93.61660071
HP,Himachal Pradesh,Residential Buildings,2017,30,27.10039878,93.61660071
HP,Himachal Pradesh,Government Buildings ,2017,0,27.10039878,93.61660071
HP,Himachal Pradesh,Mines,2017,0,27.10039878,93.61660071
HP,Himachal Pradesh,Factory Manufacturing,2017,0,27.10039878,93.61660071
HP,Himachal Pradesh,Other Factories ,2017,9,27.10039878,93.61660071
HP,Himachal Pradesh,Train,2017,0,27.10039878,93.61660071
HP,Himachal Pradesh,Automobile Vehicles,2017,0,27.10039878,93.61660071
HP,Himachal Pradesh,Passenger Vehicles,2017,0,27.10039878,93.61660071
HP,Himachal Pradesh,Private Vehicles,2017,0,27.10039878,93.61660071
HP,Himachal Pradesh,Goods carriers vehicles,2017,0,27.10039878,93.61660071
HP,Himachal Pradesh,Others ,2017,36,27.10039878,93.61660071
HP,Himachal Pradesh,School Buildings,2018,0,27.10039878,93.61660071
HP,Himachal Pradesh,Commercial Buildings,2018,15,27.10039878,93.61660071
HP,Himachal Pradesh,Residential Buildings,2018,31,26.7499809,94.21666744
HP,Himachal Pradesh,Government Buildings ,2018,0,26.7499809,94.21666744
HP,Himachal Pradesh,Mines,2018,0,26.7499809,94.21666744
HP,Himachal Pradesh,Factory Manufacturing,2018,1,26.7499809,94.21666744
HP,Himachal Pradesh,Other Factories ,2018,0,26.7499809,94.21666744
HP,Himachal Pradesh,Train,2018,0,26.7499809,94.21666744
HP,Himachal Pradesh,Automobile Vehicles,2018,0,26.7499809,94.21666744
HP,Himachal Pradesh,Passenger Vehicles,2018,0,26.7499809,94.21666744
HP,Himachal Pradesh,Private Vehicles,2018,0,26.7499809,94.21666744
HP,Himachal Pradesh,Goods carriers vehicles,2018,0,26.7499809,94.21666744
HP,Himachal Pradesh,Others ,2018,14,26.7499809,94.21666744
HP,Himachal Pradesh,School Buildings,2019,0,26.7499809,94.21666744
HP,Himachal Pradesh,Commercial Buildings,2019,0,26.7499809,94.21666744
HP,Himachal Pradesh,Residential Buildings,2019,40,26.7499809,94.21666744
HP,Himachal Pradesh,Government Buildings ,2019,4,26.7499809,94.21666744
HP,Himachal Pradesh,Mines,2019,0,26.7499809,94.21666744
HP,Himachal Pradesh,Factory Manufacturing,2019,0,26.7499809,94.21666744
HP,Himachal Pradesh,Other Factories ,2019,12,26.7499809,94.21666744
HP,Himachal Pradesh,Train,2019,0,26.7499809,94.21666744
HP,Himachal Pradesh,Automobile Vehicles,2019,0,26.7499809,94.21666744
HP,Himachal Pradesh,Passenger Vehicles,2019,0,26.7499809,94.21666744
HP,Himachal Pradesh,Private Vehicles,2019,0,25.78541445,87.4799727
HP,Himachal Pradesh,Goods carriers vehicles,2019,0,25.78541445,87.4799727
HP,Himachal Pradesh,Others ,2019,1,25.78541445,87.4799727
JK,Jammu & Kashmir,School Buildings,2015,0,25.78541445,87.4799727
JK,Jammu & Kashmir,Commercial Buildings,2015,0,25.78541445,87.4799727
JK,Jammu & Kashmir,Residential Buildings,2015,4,25.78541445,87.4799727
JK,Jammu & Kashmir,Government Buildings ,2015,3,25.78541445,87.4799727
JK,Jammu & Kashmir,Mines,2015,0,25.78541445,87.4799727
JK,Jammu & Kashmir,Factory Manufacturing,2015,0,25.78541445,87.4799727
